Item Id,Item Name,Price,Sales,Shop Name,Commission Rate,Commission,Product Link,Offer Link
55401966424,"Augusta Singapore Designer French Maillard Vintage Czech Bead Necklace | Black Brown Green Beaded Necklace, Bohemian Jewelry for Women",3.5K,0,Augusta ,34%,"₱1,184.90",https://shopee.ph/product/1454385880/55401966424,https://s.shopee.ph/16PMwvEVC
47254062095,3F Dried Mango with Salt & Chili – Healthy Spicy Sour Snack | No Sugar | 100g /250g/500g,120,149,Tasty Dried Fruit Food,10.01%,₱12.01,https://shopee.ph/product/1114927822/47254062095,https://s.shopee.ph/BPpZFubAF
54506332830,[FLASH SALE] Spice Chilli Shrimp Salt  – Premium Spicy Seasoning Blend from 3F FOOD | 100G/250G/500g,72,48,Tasty Dried Fruit Food,10.01%,₱7.21,https://shopee.ph/product/1114927822/54506332830,https://s.shopee.ph/AKWbfwHtXE
55750481199,NAMA PURE DARK CHOCOLATE 35% - 58% - 72% - 85% - 100%,62,46,MoHon Food,10.01%,₱6.21,https://shopee.ph/product/1083889481/55750481199,https://s.shopee.ph/AUq1sFHGCH
54751439481,"Augusta Singapore Designer Y2K Colorful Beaded Choker Necklace | Double Layer Beaded Choker, 2000s Retro Fashion Jewelry for Women",3.5K,0,Augusta ,34%,"₱1,189.66",https://shopee.ph/product/1454385880/54751439481,https://s.shopee.ph/9ztlHKJADC
29792842876,"[FLASH SALE] Dried Mango with Salt and Chili from 3F FOOD – Sweet, Tangy & Spicy | 100G / 250G / 500",120,415,Tasty Dried Fruit Food,10.01%,₱12.01,https://shopee.ph/product/1114927822/29792842876,https://s.shopee.ph/AADBTdIWsF
48200817747,[BUY 1 GET 1] Natural French Celtic Fine Sea Salt Seasoning – Premium Fine Sea Salt from France,51,254,MoHon Food,10.01%,₱5.11,https://shopee.ph/product/1083889481/48200817747,https://s.shopee.ph/9fGusiKQtA
51650583414,"Premium Glutinous Black Rice Balatinao Malagkit 500g/1kg – For Champorado, Biko, Kakanin",215,5,MoHon Food,10.01%,₱21.52,https://shopee.ph/product/1083889481/51650583414,https://s.shopee.ph/9paL51JnYD
54651653517,"Augusta Singapore Designer Layered Initial ""B"" Necklace | Double Gold Chain with Diamond-Cut Initial Pendant, Personalized Jewelry for Women",899,1,Augusta ,34%,₱305.66,https://shopee.ph/product/1454385880/54651653517,https://s.shopee.ph/9Ke4U6LhZ8
56303439839,[BUY1 GET1] 3F FOOD - DRIED MANGO WITH SALT AND CHILI FROM VIETNAM,114,92,MoHon Food,10.01%,₱11.41,https://shopee.ph/product/1083889481/56303439839,https://s.shopee.ph/9UxUgPL4EB
41826800315,"[FLASH SALE] Natural French Celtic Fine Sea Salt – Premium, Mineral-Rich & Perfect for Cooking",51,166,Tasty Dried Fruit Food,10.01%,₱5.11,https://shopee.ph/product/1114927822/41826800315,https://s.shopee.ph/901E5UMyF6
56402727369,"FLASHSALE Wakame Dried Seaweed –Premium Japanese-Style Sea Vegetable | Nutritious, Clean & Versatine",83,68,Tasty Dried Fruit Food,10.01%,₱8.31,https://shopee.ph/product/1114927822/56402727369,https://s.shopee.ph/9AKeHnMKu9
53701686900,"Augusta Singapore Designer Heart Rhinestone Drop Earrings | Sparkling Crystal Heart Dangle Earrings for Women, Party Jewelry Gift",1.0K,0,Augusta ,34%,₱348.50,https://shopee.ph/product/1454385880/53701686900,https://s.shopee.ph/8fONgsOEv4
40424058579,PREMIUM DELICIOUS DRIED MANGO | Mango Dried Fruit | Natural 100% | Import large quantities 3F FOOD,88,244,MoHon Food,10.01%,₱8.81,https://shopee.ph/product/1083889481/40424058579,https://s.shopee.ph/8phntBNba7
41173940972,"[FLASH SALE] Whole Dried Cloves from 3F FOOD – 100% Premium Indian Spice | Aromatic, Pure & Natura",59,274,Tasty Dried Fruit Food,10.01%,₱5.91,https://shopee.ph/product/1114927822/41173940972,https://s.shopee.ph/8KlXIGPVb2
49700167226,3FFOOD Mix Flavors Assorted Chocolate 250 Grams Snack Dessert,101,24,MoHon Food,10.01%,₱10.11,https://shopee.ph/product/1083889481/49700167226,https://s.shopee.ph/8V4xUZOsG5
53601460021,Augusta Singapore Designer Twist Band Yellow Gemstone Ring | Luxury Oval-Cut Stone Statement Ring for Women,2.0K,3,Augusta ,34%,₱679.66,https://shopee.ph/product/1454385880/53601460021,https://s.shopee.ph/808gteQmH0
26892943438,"[SALE 70%] Dried Pineapple with Chili | Tangy & Spicy Snack | Natural, Healthy, No Sugar Added",152,70,MoHon Food,10.01%,₱15.22,https://shopee.ph/product/1083889481/26892943438,https://s.shopee.ph/8AS75xQ8w3
40024114607,"Premium Whole Cloves – 100% Pure Natural Spice for Cooking, Herbal & Household Use – 30g /50g/100g",60,374,MoHon Food,10.01%,₱6.01,https://shopee.ph/product/1083889481/40024114607,https://s.shopee.ph/7fVqV2S2wy
47050526744,Flavors Dubai Chocolate-Famous Dubai Chocolate Dubai Chocolate Dubai Style Small Dubai Chocolate Bar,114,169,MoHon Food,10.01%,₱11.41,https://shopee.ph/product/1083889481/47050526744,https://s.shopee.ph/7ppGhLRPc1
47801234612,"Augusta Christmas Asymmetric Drop Earrings | Santa & Tree Mismatched Earrings for Women, Festive Holiday Jewelry",2.1K,0,Augusta ,34%,₱730.66,https://shopee.ph/product/1454385880/47801234612,https://s.shopee.ph/7Kt06QTJcw
27542910486,[BUY 1 TAKE 1] 3F FOOD PREMIUM DUBAI DATES Vina Food Natural 100g/250g/ 500g,104,71,MoHon Food,10.01%,₱10.41,https://shopee.ph/product/1083889481/27542910486,https://s.shopee.ph/7VCQIjSgHz
47253773736,"[GIFT] Sugar-Free Vegetable Biscuits, Healthy Vegan Snack Low Carb Cookies for Diabetics",99,215,Tasty Dried Fruit Food,10.01%,₱9.91,https://shopee.ph/product/1114927822/47253773736,https://s.shopee.ph/70G9hoUaIu
50104891805,"[READY] PREMIUM MASHED POTATO POWDER | Instant Creamy & Fluffy Side Dish Mix, Ready in Minutes",66,3,MoHon Food,10.01%,₱6.61,https://shopee.ph/product/1083889481/50104891805,https://s.shopee.ph/7AZZu7Twxx
26693571527,Augusta Christmas Tree Pearl Necklace Gold | Festive Holiday Pendant for Women | Christmas Gift,3.3K,0,Augusta ,34%,"₱1,114.86",https://shopee.ph/product/1454385880/26693571527,https://s.shopee.ph/6fdJJCVqys
41823818869,"[FLASH SALE] Mixed Nuts Weight Loss Cake from 3F FOOD – Crunchy, Nutty  | 100G / 250G / 500G",82,69,Tasty Dried Fruit Food,10.01%,₱8.21,https://shopee.ph/product/1114927822/41823818869,https://s.shopee.ph/6pwjVVVDdv
54000108742,Premium Turmeric Ginger Cinnamon Tea Bags - Natural Detox Blend - Natural Healthy Herbal Drink,148,10,MoHon Food,10.01%,₱14.81,https://shopee.ph/product/1083889481/54000108742,https://s.shopee.ph/6L0SuaX7eq
49750126510,"3F Food Spice Chilli Shrimp Salt - Perfect for Fruits & Cooking - Chunky Texture, Ready to Enjoy",72,14,MoHon Food,10.01%,₱7.21,https://shopee.ph/product/1083889481/49750126510,https://s.shopee.ph/6VJt6tWUJt
49151896667,"Augusta Singapore Designer Natural Green Stone Beaded Bracelet | Healing Crystal Bracelet for Women, Lucky Wealth Protection Jewelry",2.7K,2,Augusta ,34%,₱934.66,https://shopee.ph/product/1454385880/49151896667,https://s.shopee.ph/60NcVyYOKo
55452026118,Delicious Dried Mango – Soft & Chewy Real Mango Slices | Naturally Sweet Healthy Snack for All Ages,88,72,MoHon Food,10.01%,₱8.81,https://shopee.ph/product/1083889481/55452026118,https://s.shopee.ph/6Ah2iHXkzr
43524887843,3F Food Premium Vietnamese ROASTED CASHEW NUTS WITH SALT - Buy 1 Take 1 Healthy Snack,115,4,MoHon Food,10.01%,₱11.51,https://shopee.ph/product/1083889481/43524887843,https://s.shopee.ph/5fkm7MZf0m
55100010709,"Mixed Weight Loss Seeds Boat Cake - Almond, Peanut, Pumpkin Seed Crisp Pastry Bar - Freeship",83,5,MoHon Food,10.01%,₱8.31,https://shopee.ph/product/1083889481/55100010709,https://s.shopee.ph/5q4CJfZ1fp
40426445156,"Augusta Singapore Designer Christmas Bracelet Set (2pcs) | Colorful Beads with Gingerbread Man Charm, Fun Holiday Jewelry for Women & Girls",2.1K,1,Augusta ,34%,₱720.46,https://shopee.ph/product/1454385880/40426445156,https://s.shopee.ph/5L7vikavgk
41624197008,"[BUY 1 FREE 1] 3F Food Soft Dried Strawberry - Sweet, Tangy & Spicy | 100G / 250G / 500G",114,21,MoHon Food,10.01%,₱11.41,https://shopee.ph/product/1083889481/41624197008,https://s.shopee.ph/5VRLv3aILn
49503342678,BUY 1 TAKE 1 Eight Types of Nuts Pastries Fructose Jujube Walnut Irresistible Mixed Nuts Snack,83,9,MoHon Food,10.01%,₱8.31,https://shopee.ph/product/1083889481/49503342678,https://s.shopee.ph/5AoVWRbZ1k
53702691042,"3F Pure Natural Honey 120ml – Raw & Original | Immune Boost, Energy Support, Daily Health Supplement",156,12,MoHon Food,10.01%,₱15.62,https://shopee.ph/product/1083889481/53702691042,https://s.shopee.ph/50V5K8cCMj
51651961885,"Augusta Singapore Designer Natural Red Agate ""Persimmon Wish"" Necklace | Lucky Charm Beaded Necklace with Bell & Pendant",5.4K,0,Augusta ,34%,"₱1,822.40",https://shopee.ph/product/1454385880/51651961885,https://s.shopee.ph/4qBf7pcphi
56050021602,"PREMIUM PHILIFRUIT DRIED GOJI BERRIES -  Natural Superfood for Eyes, Heart & Immunity 50G/100G/250G",72,2,MoHon Food,10.01%,₱7.21,https://shopee.ph/product/1083889481/56050021602,https://s.shopee.ph/4fsEvWdT2h
53150472186,"Premium Korean Dried Wakame Seaweed- 100% Organic, Halal Certified, Superfood for Soup & Salad",105,8,MoHon Food,10.01%,₱10.51,https://shopee.ph/product/1083889481/53150472186,https://s.shopee.ph/4VYojDe6Ng
41074627794,[BUY 1 FREE 1] Premium Natural DRIED ROSEMARY - Gluten-Free Non-GMO All Natural Spice,72,24,MoHon Food,10.01%,₱7.21,https://shopee.ph/product/1083889481/41074627794,https://s.shopee.ph/4LFOWuejif
51001872074,Augusta Singapore Designer Lavender Amethyst Crystal Bracelet | Natural Stone Healing Bracelet for Calm & Stress Relief,1.5K,0,Augusta ,34%,₱499.80,https://shopee.ph/product/1454385880/51001872074,https://s.shopee.ph/4AvyKbfN3e
55007156012,Instant Chicken Meat Floss | Savory Shredded Chicken Topping Ready to Eat for Rice Bread & Porridge,96,7,MoHon Food,10.01%,₱9.61,https://shopee.ph/product/1083889481/55007156012,https://s.shopee.ph/40cY8Ig0Od
46300051172,"[Buy1Take2] Premium Dried Seaweed Round Pressed - Healthy Snack, Quick Soak, Rich in Fiber, Diet",104,63,MoHon Food,10.01%,₱10.41,https://shopee.ph/product/1083889481/46300051172,https://s.shopee.ph/3qJ7vzgdjc
40674910833,"SUGAR FREE VEGETABLE BISCUITS - No Sugar Added, Rich in Fiber, Snack for Diabetics",167,22,MoHon Food,10.01%,₱16.72,https://shopee.ph/product/1083889481/40674910833,https://s.shopee.ph/3fzhjghH4b
50851138769,"Augusta Singapore Designer Christmas Deer Stud Earrings | Colorful Sparkling Deer with Star, Festive Holiday Earrings for Women",1.1K,1,Augusta ,34%,₱384.20,https://shopee.ph/product/1454385880/50851138769,https://s.shopee.ph/3VgHXNhuPa
54700578590,"[BUY 1 FREE 1]3F Food Dried Cherry Tomatoes-Clean Food, Nutritious & Healthy Snack",131,7,MoHon Food,10.01%,₱13.11,https://shopee.ph/product/1083889481/54700578590,https://s.shopee.ph/3LMrL4iXkZ
58102809693,"STAR ANISE WHOLE – Premium Whole Spice | 100% Pure, Aromatic, Imported | For Pho, Tea & Cooking",89,4,MoHon Food,10.01%,₱8.91,https://shopee.ph/product/1083889481/58102809693,https://s.shopee.ph/3B3R8ljB5Y
56800573211,"Halal Vegetable Wafers Snack - Crispy Snack Made from 5 Vegetables, Perfect for Weight Control",67,0,MoHon Food,10.01%,₱6.71,https://shopee.ph/product/1083889481/56800573211,https://s.shopee.ph/30k0wSjoQX
49751297550,"Augusta Singapore Designer Christmas Tree Earrings | Red & Green Crystal Star Drop Earrings, Festive Holiday Jewelry for Women",1.0K,0,Augusta ,34%,₱343.40,https://shopee.ph/product/1454385880/49751297550,https://s.shopee.ph/2qQak9kRlW
42624101078,[BUY 1 FREE 1] 3F FOOD SOLF-DRIED DATE PALM | 100g-250g-500g-1kg,104,6,MoHon Food,10.01%,₱10.41,https://shopee.ph/product/1083889481/42624101078,https://s.shopee.ph/2g7AXql56V
56100147405,Premium Ceylon Cinnamon Sticks - Spices for cooking or baking 50G/100G/250G/500G,83,12,MoHon Food,10.01%,₱8.31,https://shopee.ph/product/1083889481/56100147405,https://s.shopee.ph/2VnkLXliRU
55950107794,"Ovaltine Hazelnut Choco Cake - Crispy Choco Filled Snack, Pure Cocoa Chocolate Pie, Kids Breakfast",156,0,MoHon Food,10.01%,₱15.62,https://shopee.ph/product/1083889481/55950107794,https://s.shopee.ph/2LUK9EmLmT
49201888873,"Augusta Singapore Designer Enhanced Blue Turquoise Bracelet | Gold Chain with Heart Pendant, Lucky Charm Bracelet for Women",1.7K,0,Augusta ,34%,₱589.90,https://shopee.ph/product/1454385880/49201888873,https://s.shopee.ph/2BAtwvmz7S
40874483856,3F Food Soft-Dried Black Mulberries 100G/250G/500G - FREESHIP,63,1,MoHon Food,10.01%,₱6.31,https://shopee.ph/product/1083889481/40874483856,https://s.shopee.ph/20rTkcncSR
55407153460,Lemon Ginger Shot Blood Orange | Immunity Boost Citrus Wellness Drink with Ginger & Vitamin C,101,0,MoHon Food,10.01%,₱10.11,https://shopee.ph/product/1083889481/55407153460,https://s.shopee.ph/1qY3YJoFnQ
54200579201,3F Food Licorice Loquat Cake - Casual Snacks Fruit Cake Suitable for All Ages,60,0,MoHon Food,10.01%,₱6.01,https://shopee.ph/product/1083889481/54200579201,https://s.shopee.ph/1gEdM0ot8P
48501154529,"Augusta Pink Christmas Tree Jewelry Set Gold | Complete Necklace, Bracelet & Earrings Set, Festive Holiday Gift for Women",2.0K,27,Augusta ,34%,₱664.70,https://shopee.ph/product/1454385880/48501154529,https://s.shopee.ph/1VvD9hpWTO
40074224971,3F FOOD SWEET DRIED RED APPLE - Healthy Snack No Sugar No Oil Natural 100g/ 250g/ 500g,93,43,MoHon Food,10.01%,₱9.31,https://shopee.ph/product/1083889481/40074224971,https://s.shopee.ph/1LbmxOq9oN
54106674557,Cold Fruit Tea Bags | Iced Cold Brew Fruity Tea Low Calorie Refreshing Summer Drink,90,0,MoHon Food,10.01%,₱9.01,https://shopee.ph/product/1083889481/54106674557,https://s.shopee.ph/1BIMl5qn9M
54100587825,"Premium Black Pork Lunch Meat - High Protein Content, No Preservatives - Free Ship",104,4,MoHon Food,10.01%,₱10.41,https://shopee.ph/product/1083889481/54100587825,https://s.shopee.ph/10ywYmrQUL
47601299644,Augusta Singapore Designer Shell Pearl Drop Earrings Gold | Coastal Elegance Drop Earrings for Women,1.7K,0,Augusta ,34%,₱561.00,https://shopee.ph/product/1454385880/47601299644,https://s.shopee.ph/qfWMTs3pK
29292968494,"3F FOOD SEEDLESS SOFT-DRIED APRICOTS - Dry, Healthy Snack 100g/250g/500g",135,3,MoHon Food,10.01%,₱13.51,https://shopee.ph/product/1083889481/29292968494,https://s.shopee.ph/gM6AAshAJ
52157677293,Honey Ginger Apple Cider Vinegar | Detox Drink Digestive Support Weight Management Wellness,102,5,MoHon Food,10.01%,₱10.21,https://shopee.ph/product/1083889481/52157677293,https://s.shopee.ph/W2fxrtKVI
51257616946,Mixed Fruit and Vegetable Powder | Daily Nutrition Drink Healthy Vitamin Blend Smoothie Mix,62,0,MoHon Food,10.01%,₱6.21,https://shopee.ph/product/1083889481/51257616946,https://s.shopee.ph/LjFlYtxqH
47551154099,"Augusta Singapore Designer Christmas Tree Earrings | Sparkling Red & Green Crystal Drop Earrings, Festive Holiday Jewelry for Women",1.7K,0,Augusta ,34%,₱562.70,https://shopee.ph/product/1454385880/47551154099,https://s.shopee.ph/BPpZFubBG
28893008247,[BUY 1 GET 1] 3F FOOD Premium Dried Kiwi - Sweet And Sour Delicious 100G/250G/500G,157,8,MoHon Food,10.01%,₱15.72,https://shopee.ph/product/1083889481/28893008247,https://s.shopee.ph/16PMwvEWF
54452033442,"[FLASH SALE] Premium Cinnamon Sticks – Aromatic, Natural & Versatile | 50G / 100G / 250G",82,129,Tasty Dried Fruit Food,10.01%,₱8.21,https://shopee.ph/product/1114927822/54452033442,https://s.shopee.ph/AUq1sFHGDI
54052218640,"[FLASH SALE] Lucky Gold Chocolate – Premium Golden Chocolate Coins & Bars | Festive, Shiny & Perfect",68,32,Tasty Dried Fruit Food,10.01%,₱6.81,https://shopee.ph/product/1114927822/54052218640,https://s.shopee.ph/AKWbfwHtYH
47151992227,"Augusta Singapore Designer Vintage Multicolor Beaded Necklace | Chunky Bead Statement Necklace, Unique Artistic Jewelry for Women",7.5K,0,Augusta ,34%,"₱2,558.50",https://shopee.ph/product/1454385880/47151992227,https://s.shopee.ph/AADBTdIWtG
48351811197,"FLASH SALE VIETNAM DELICIOUS DRIED MANGO PHILIFRUIT – Soft, Juicy & Full of Vitamins from Vietnam",93,28,Tasty Dried Fruit Food,10.01%,₱9.31,https://shopee.ph/product/1114927822/48351811197,https://s.shopee.ph/9ztlHKJAEF
41024074539,"[FLASH SALE] Dried Rosemary from 3F FOOD – Fragrant, Fresh & 100% Natural Herb | 50G / 100G / 250G",72,46,Tasty Dried Fruit Food,10.01%,₱7.21,https://shopee.ph/product/1114927822/41024074539,https://s.shopee.ph/9paL51JnZE
57100228007,FLASH SALE] Dried Seaweed Round Pressed – Premium Roasted Seaweed Sheets from 3F FOOD,104,14,Tasty Dried Fruit Food,10.01%,₱10.41,https://shopee.ph/product/1114927822/57100228007,https://s.shopee.ph/9fGusiKQuD
46451988809,"Augusta Singapore Designer Layered Pearl & Gold Chain Necklace | Elegant Multi-Strand Necklace for Women, Minimalist Jewelry Gift",2.0K,2,Augusta ,34%,₱676.60,https://shopee.ph/product/1454385880/46451988809,https://s.shopee.ph/9UxUgPL4FC
26892842990,[FLASH SALE] Premium Dubai Dates from 3F FOOD – Sweet & Naturally Nutritious | 100G / 250G / 500g,103,79,Tasty Dried Fruit Food,10.01%,₱10.31,https://shopee.ph/product/1114927822/26892842990,https://s.shopee.ph/9Ke4U6LhaB
56652218049,"[FLASH SALE] Star Anise Whole – Premium Aromatic Spice for Cooking, Tea & Herbal Remedies",89,14,Tasty Dried Fruit Food,10.01%,₱8.91,https://shopee.ph/product/1114927822/56652218049,https://s.shopee.ph/9AKeHnMKvA
49052492655,"[FLASH SALE] 3F FOOD 100% Original Honey – Pure, Natural & Unprocessed | Premium Quality | 120ML",89,9,Tasty Dried Fruit Food,10.01%,₱8.91,https://shopee.ph/product/1114927822/49052492655,https://s.shopee.ph/901E5UMyG9
46301710354,Augusta Singapore Designer Turquoise Beaded Gold Necklace | Beaded Statement Necklace for Women,876,0,Augusta ,34%,₱297.84,https://shopee.ph/product/1454385880/46301710354,https://s.shopee.ph/8phntBNbb8
25647428776,"[FLASH SALE] Premium Dried Prune from 3F FOOD – Soft, Sweet & Naturally Nutritious | 100G /250G/500g",72,28,Tasty Dried Fruit Food,10.01%,₱7.21,https://shopee.ph/product/1114927822/25647428776,https://s.shopee.ph/8fONgsOEw7
41775842749,"[FLASH SALE] Instant Roasted Sesame Seaweed – Crispy, Nutty & Ready-to-Eat",168,6,Tasty Dried Fruit Food,10.01%,₱16.82,https://shopee.ph/product/1114927822/41775842749,https://s.shopee.ph/8V4xUZOsH6
26643663828,"[FLASH SALE] Healthy Veggie Wafer – Crispy Snack Made from 5 Vegetables, Perfect for Weight Control",67,9,Tasty Dried Fruit Food,10.01%,₱6.71,https://shopee.ph/product/1114927822/26643663828,https://s.shopee.ph/8KlXIGPVc5
